Date-Time,FEIcm1_ohlcv_1d_FEIcm2_ohlcv_1d_FEIcm3_ohlcv_1d_butterfly,FEIcm2_ohlcv_1d_FEIcm3_ohlcv_1d_FEIcm4_ohlcv_1d_butterfly,FEIcm3_ohlcv_1d_FEIcm4_ohlcv_1d_FEIcm5_ohlcv_1d_butterfly,FEIcm4_ohlcv_1d_FEIcm5_ohlcv_1d_FEIcm6_ohlcv_1d_butterfly,FEIcm5_ohlcv_1d_FEIcm6_ohlcv_1d_FEIcm7_ohlcv_1d_butterfly,FEIcm6_ohlcv_1d_FEIcm7_ohlcv_1d_FEIcm8_ohlcv_1d_butterfly,FEIcm7_ohlcv_1d_FEIcm8_ohlcv_1d_FEIcm9_ohlcv_1d_butterfly,FEIcm8_ohlcv_1d_FEIcm9_ohlcv_1d_FEIcm10_ohlcv_1d_butterfly,FEIcm9_ohlcv_1d_FEIcm10_ohlcv_1d_FEIcm11_ohlcv_1d_butterfly,FEIcm10_ohlcv_1d_FEIcm11_ohlcv_1d_FEIcm12_ohlcv_1d_butterfly,FEIcm11_ohlcv_1d_FEIcm12_ohlcv_1d_FEIcm13_ohlcv_1d_butterfly,FEIcm12_ohlcv_1d_FEIcm13_ohlcv_1d_FEIcm14_ohlcv_1d_butterfly,FEIcm13_ohlcv_1d_FEIcm14_ohlcv_1d_FEIcm15_ohlcv_1d_butterfly,FEIcm14_ohlcv_1d_FEIcm15_ohlcv_1d_FEIcm16_ohlcv_1d_butterfly
2008-01-14 00:00:00+00:00,0.0025,-0.02,-0.0075,-0.0375,-0.035,-0.025,-0.005,-0.0025,0.005,0,0.0125,,,
2008-01-15 00:00:00+00:00,-0.01,-0.025,0,-0.0425,-0.03,-0.025,-0.0025,-0.0025,0.0025,0.005,0.0075,,,
2008-01-16 00:00:00+00:00,-0.015,-0.0425,0,-0.0425,-0.025,-0.0225,-0.0025,0,0.005,0.01,-0.0125,,,
2008-01-17 00:00:00+00:00,-0.015,-0.035,-0.02,-0.045,-0.0275,-0.015,-0.0125,0.0075,0.005,-0.0025,-0.0175,,,
2008-01-18 00:00:00+00:00,-0.0125,-0.0475,-0.0075,-0.045,-0.0275,-0.03,0.005,-0.01,0.0125,0.005,0.0225,,,
2008-01-21 00:00:00+00:00,-0.0425,-0.0575,-0.005,-0.0425,-0.0225,-0.0325,0.005,-0.0025,0.0025,0,,,,
2008-01-22 00:00:00+00:00,-0.0675,-0.0525,0.0025,-0.0375,-0.0175,-0.0325,-0.0125,0.0125,0.01,-0.0025,0.0175,,,
2008-01-23 00:00:00+00:00,-0.0625,-0.065,0.0025,-0.0375,-0.0225,-0.025,0.005,-0.005,0.0125,0.0275,-0.0025,,,
2008-01-24 00:00:00+00:00,-0.075,-0.0625,0.0075,-0.0325,-0.02,-0.0275,0.0025,0,0.005,0,0.015,0.0025,0.0075,
2008-01-25 00:00:00+00:00,-0.055,-0.085,0,-0.025,-0.02,-0.025,-0.0125,0.02,-0.0025,0.0025,0.0125,-0.005,0.0075,
2008-01-28 00:00:00+00:00,-0.0475,-0.0725,-0.005,-0.035,-0.0225,-0.025,0,0.0025,0.01,0.0125,,,,
2008-01-29 00:00:00+00:00,-0.0375,-0.07,-0.01,-0.0325,-0.02,-0.025,0.0075,0,0,0.0075,,,,
2008-01-30 00:00:00+00:00,-0.0525,-0.07,-0.015,-0.0325,-0.0125,-0.0225,-0.005,0.02,0.005,-0.005,0.015,-0.005,,
2008-01-31 00:00:00+00:00,-0.0475,-0.075,-0.02,-0.0375,-0.015,-0.02,0.01,-0.0025,0.0125,-0.0025,0.02,,,
2008-02-01 00:00:00+00:00,-0.0325,-0.075,-0.03,-0.045,-0.0125,-0.0225,0.0075,0.005,0.01,-0.01,,,,
2008-02-04 00:00:00+00:00,-0.0225,-0.0775,-0.0225,-0.045,-0.0225,-0.015,0.01,0.01,-0.0025,-0.0075,,,,
2008-02-05 00:00:00+00:00,-0.0475,-0.08,-0.03,-0.04,-0.0325,-0.0175,0.0075,0.005,0.015,-0.005,0.0175,,,
2008-02-06 00:00:00+00:00,-0.055,-0.075,-0.03,-0.0425,-0.0225,-0.0225,0.0125,-0.0025,0.0125,0.0075,0.005,,,
2008-02-07 00:00:00+00:00,-0.085,-0.09,-0.0275,-0.035,-0.02,-0.0175,0.0075,0.005,0.0125,-0.015,0.04,-0.0175,,
2008-02-08 00:00:00+00:00,-0.0825,-0.09,-0.045,-0.04,-0.0175,-0.0125,0.0125,0.005,-0.0025,0,0.0125,0.005,0.01,-0.0375
2008-02-11 00:00:00+00:00,-0.075,-0.095,-0.045,-0.05,-0.015,-0.015,0.0125,0,0.01,0,0.0175,,,
2008-02-12 00:00:00+00:00,-0.0875,-0.0825,-0.04,-0.05,-0.02,-0.0175,0.015,-0.0025,0.01,0.0025,0.005,,,
2008-02-13 00:00:00+00:00,-0.07,-0.08,-0.0325,-0.0525,-0.0275,-0.015,0.0275,-0.015,0.0125,-0.01,0.0325,,,
2008-02-14 00:00:00+00:00,-0.0375,-0.07,-0.035,-0.0575,-0.0275,-0.025,0.02,0.005,0.0075,-0.01,0.0425,,,
2008-02-15 00:00:00+00:00,-0.035,-0.085,-0.0375,-0.0525,-0.0275,-0.025,0.0075,0.0225,-0.01,0.005,0.005,0.01,,
2008-02-18 00:00:00+00:00,-0.0375,-0.0675,-0.0375,-0.0525,-0.0275,-0.02,0.01,0,0.0025,0.005,,,,
2008-02-19 00:00:00+00:00,-0.015,-0.0675,-0.035,-0.055,-0.0275,-0.0275,0.0175,0.0025,0.025,-0.02,,,,
2008-02-20 00:00:00+00:00,-0.0125,-0.06,-0.035,-0.055,-0.03,-0.0225,0.0125,0.005,0.005,-0.0025,0.02,,,
2008-02-21 00:00:00+00:00,0,-0.055,-0.0475,-0.0525,-0.0325,-0.0125,0.01,-0.005,0.02,-0.0075,0.0025,0,,
2008-02-22 00:00:00+00:00,0.005,-0.05,-0.0425,-0.0575,-0.025,-0.0225,0.015,0.005,0.0025,-0.0075,0.0125,,,
2008-02-25 00:00:00+00:00,0.0125,-0.0625,-0.04,-0.045,-0.035,-0.0175,0.0025,0.005,0.005,0.005,,,,
2008-02-26 00:00:00+00:00,0.0175,-0.055,-0.0375,-0.05,-0.03,-0.0175,0.015,-0.0075,0.01,0,-0.0025,,,
2008-02-27 00:00:00+00:00,0.0225,-0.0575,-0.0325,-0.0575,-0.0275,-0.0225,0.01,-0.005,0.005,0,0.04,,,
2008-02-28 00:00:00+00:00,0.0225,-0.0725,-0.0275,-0.0625,-0.03,-0.0275,0.005,0,-0.0075,0.015,-0.0075,,,
2008-02-29 00:00:00+00:00,0.03,-0.0825,-0.0275,-0.06,-0.04,-0.0325,0.015,-0.03,0.03,0,0.0225,,,
2008-03-03 00:00:00+00:00,0.0175,-0.0575,-0.025,-0.0625,-0.0375,-0.03,0.0125,0.0025,-0.0125,0.0125,0.0075,-0.0075,,
2008-03-04 00:00:00+00:00,0.0375,-0.05,-0.0325,-0.065,-0.045,-0.0225,0,-0.0025,0.01,-0.0025,0.0175,,,
2008-03-05 00:00:00+00:00,0.045,-0.045,-0.025,-0.0525,-0.0475,-0.0375,0.01,-0.01,-0.005,0.01,0.0225,-0.005,,
2008-03-06 00:00:00+00:00,0.0675,-0.04,-0.035,-0.055,-0.0425,-0.0425,0.0075,-0.005,0.0025,0.01,0.005,0,,
2008-03-07 00:00:00+00:00,0.0375,-0.06,-0.03,-0.0525,-0.05,-0.04,0.0025,-0.005,0.0025,0.01,0.015,-0.02,0.015,-0.0025
2008-03-10 00:00:00+00:00,0.0375,-0.0925,-0.025,-0.045,-0.05,-0.0425,0.005,-0.0075,0,0.0075,0.0175,-0.0025,,
2008-03-11 00:00:00+00:00,0.045,-0.08,-0.01,-0.045,-0.04,-0.0375,-0.0075,-0.0075,0.01,0,0.015,-0.02,0.0275,
2008-03-12 00:00:00+00:00,0.03,-0.0875,-0.0075,-0.04,-0.0375,-0.0425,0.0025,0,-0.01,0.0025,0.0225,0,-0.0075,0.005
2008-03-13 00:00:00+00:00,0.03,-0.0725,-0.0225,-0.035,-0.0375,-0.03,-0.0025,-0.01,-0.0025,0.005,0.025,-0.005,,
2008-03-14 00:00:00+00:00,0.0375,-0.085,0,-0.0625,-0.03,-0.035,0.0125,-0.0225,-0.0075,0.0175,0.0025,,,
2008-03-17 00:00:00+00:00,0.005,-0.1175,-0.0025,-0.07,-0.0225,-0.03,0.0075,-0.015,0.005,0.0075,0.0175,-0.0375,0.0475,
2008-03-18 00:00:00+00:00,-0.1175,0,-0.045,-0.0225,-0.0325,0.0025,-0.005,-0.005,0.005,-0.0025,-0.01,,,
2008-03-19 00:00:00+00:00,-0.14,0.025,-0.05,-0.0275,-0.0375,0.0025,-0.015,0.0025,0.0025,0.0025,0.005,,,
2008-03-20 00:00:00+00:00,-0.1375,0.015,-0.0325,-0.0225,-0.035,0.0025,-0.0175,0.005,0.0025,0.02,-0.01,0.015,,
2008-03-25 00:00:00+00:00,-0.14,0.0325,-0.035,-0.0125,-0.055,0.025,-0.0125,-0.01,0,0.0275,,,,
2008-03-26 00:00:00+00:00,-0.13,0.0225,-0.0475,-0.005,-0.055,0.0175,-0.0175,0.0025,-0.005,0.02,-0.025,0.025,,
2008-03-27 00:00:00+00:00,-0.1425,0.03,-0.0575,-0.0025,-0.0525,0.02,-0.0175,-0.0025,0.0075,0.0175,,,,
2008-03-28 00:00:00+00:00,-0.125,0.02,-0.055,-0.005,-0.0475,0.0225,-0.0225,0.005,-0.005,0.035,-0.01,,,
2008-03-30 00:00:00+00:00,,,,,,,,,,,,,,
2008-03-31 00:00:00+00:00,-0.0975,-0.0075,-0.0475,0,-0.055,0.0225,-0.0125,0.0075,-0.0075,0.02,,,,
2008-04-01 00:00:00+00:00,-0.1125,0.0275,-0.0625,0,-0.055,0.0225,-0.015,0.0075,-0.0075,0.035,,,,
2008-04-02 00:00:00+00:00,-0.1,0.0275,-0.06,-0.0025,-0.055,0.015,-0.0125,0.01,-0.005,0.025,-0.01,,,
2008-04-03 00:00:00+00:00,-0.09,0.025,-0.0675,-0.0075,-0.0475,0.015,-0.02,0.02,-0.0125,0.025,0.015,,,
2008-04-04 00:00:00+00:00,-0.0875,0.0275,-0.0675,-0.005,-0.05,0.015,-0.0125,0.005,-0.005,0.0225,0,0,,
2008-04-07 00:00:00+00:00,-0.08,0.025,-0.0725,0.0025,-0.0525,0.015,-0.0125,0.005,-0.0025,0.025,,,,
2008-04-08 00:00:00+00:00,-0.0725,0.03,-0.07,-0.0125,-0.0475,0.0125,-0.0075,0.005,-0.0125,0.025,-0.02,,,
2008-04-09 00:00:00+00:00,-0.045,-0.0125,-0.0375,-0.0375,-0.0425,0.0125,-0.005,-0.0025,-0.01,0.0225,,,,
2008-04-10 00:00:00+00:00,-0.04,0.0075,-0.0775,-0.015,-0.05,0.0075,-0.01,0.005,0.0025,0.0175,,,,
2008-04-11 00:00:00+00:00,-0.035,0.0225,-0.09,-0.03,-0.0425,-0.0025,-0.0075,0.0075,-0.01,0.0275,,,,
2008-04-14 00:00:00+00:00,-0.03,0.0375,-0.0875,-0.0375,-0.05,0.01,-0.0125,0.0075,-0.0075,0.02,0.01,,,
2008-04-15 00:00:00+00:00,-0.03,0.04,-0.08,-0.04,-0.05,0.015,-0.0075,-0.0025,-0.0125,0.035,,,,
2008-04-16 00:00:00+00:00,-0.03,0.0525,-0.0825,-0.0275,-0.0475,0.0125,-0.0125,0.005,-0.0125,0.025,0.0175,,,
2008-04-17 00:00:00+00:00,-0.0325,0.04,-0.0725,-0.0175,-0.0425,0.015,-0.005,-0.005,0.005,-0.0175,,,,
2008-04-18 00:00:00+00:00,-0.02,0.0425,-0.0625,-0.015,-0.03,0.01,-0.0125,-0.005,-0.0325,0.05,0.0025,-0.09,,
2008-04-21 00:00:00+00:00,-0.035,0.0475,-0.06,-0.0175,-0.03,0.015,-0.0125,0,-0.0225,0.025,-0.0175,0.01,,
2008-04-22 00:00:00+00:00,-0.02,0.0525,-0.0675,-0.01,-0.0375,0.015,-0.0175,-0.0225,0.0025,0.02,0,,,
2008-04-23 00:00:00+00:00,-0.0225,0.0575,-0.055,-0.01,-0.0375,0.0025,-0.0075,-0.005,-0.0175,0.0225,,,,
2008-04-24 00:00:00+00:00,-0.0275,0.0675,-0.0575,-0.015,-0.04,0.0125,-0.0125,-0.0125,-0.0125,0.0275,,,,
2008-04-25 00:00:00+00:00,-0.04,0.065,-0.055,-0.01,-0.04,0.0075,-0.0125,-0.0025,-0.015,0.025,,,,
2008-04-28 00:00:00+00:00,-0.0375,0.0525,-0.0475,-0.0175,-0.04,0.0075,-0.01,0.0025,-0.015,0.0225,,,,
2008-04-29 00:00:00+00:00,-0.05,0.06,-0.05,-0.02,-0.0375,0.0025,-0.0175,0.0075,-0.01,0.02,,,,
2008-04-30 00:00:00+00:00,-0.05,0.0675,-0.05,-0.0275,-0.0525,0.01,-0.0125,0.0025,-0.005,0.02,0.0075,-0.02,0.005,
2008-05-01 00:00:00+00:00,-0.0375,0.0775,-0.0625,-0.03,-0.045,0.01,-0.02,0.025,-0.0225,0.015,-0.01,0.015,,
2008-05-02 00:00:00+00:00,-0.0225,0.0575,-0.05,-0.025,-0.045,0.0125,-0.0125,0.0025,-0.01,0.02,,,,
2008-05-05 00:00:00+00:00,-0.02,0.0575,-0.04,-0.0225,-0.045,0.005,-0.01,0.0025,-0.015,0.0225,,,,
2008-05-06 00:00:00+00:00,-0.0225,0.0575,-0.04,-0.0175,-0.0475,0.005,-0.015,0.0025,0,0.0125,-0.06,,,
2008-05-07 00:00:00+00:00,-0.025,0.0475,-0.04,-0.0225,-0.0475,0.0075,-0.0175,0.0025,-0.01,0.015,-0.015,,,
2008-05-08 00:00:00+00:00,-0.015,0.045,-0.0425,-0.025,-0.0525,0.0075,-0.015,0,-0.015,0.0275,-0.0525,,,
2008-05-09 00:00:00+00:00,0,0.0525,-0.045,-0.0375,-0.0525,0.005,-0.0125,0,-0.015,0.0225,,,,
2008-05-12 00:00:00+00:00,0.005,0.0575,-0.0325,-0.0325,-0.0575,0.005,-0.0225,-0.0075,-0.005,0.025,,,,
2008-05-13 00:00:00+00:00,0.0025,0.055,-0.02,-0.0225,-0.055,0.005,-0.0225,-0.0025,-0.0075,0.01,-0.01,,,
2008-05-14 00:00:00+00:00,-0.015,0.0575,-0.01,-0.0075,-0.0475,-0.005,-0.0325,0.0075,-0.025,0.025,-0.015,,,
2008-05-15 00:00:00+00:00,-0.0075,0.0575,-0.0075,-0.005,-0.05,0,-0.0275,0.005,-0.0225,0.025,-0.02,,,
2008-05-16 00:00:00+00:00,0,0.0425,-0.005,0,-0.045,0.005,-0.0275,0.005,-0.025,0.02,-0.025,0.0225,-0.0125,
2008-05-19 00:00:00+00:00,-0.0075,0.0425,-0.0025,0.0025,-0.0425,0.0025,-0.025,-0.01,-0.01,0.0225,,,,
2008-05-20 00:00:00+00:00,-0.02,0.05,-0.0075,0.005,-0.045,0.01,-0.025,-0.005,-0.0175,0.0275,-0.0475,,,
2008-05-21 00:00:00+00:00,-0.0275,0.0475,0.005,0.01,-0.035,0.0025,-0.025,-0.0075,-0.02,0.025,-0.0075,,,
2008-05-22 00:00:00+00:00,-0.0325,0.05,0.0175,0.0125,-0.035,0.0175,-0.025,-0.0025,-0.025,0.015,-0.005,-0.0025,,
2008-05-23 00:00:00+00:00,-0.02,0.0575,0.005,0.015,-0.03,0.0125,-0.0225,-0.0025,-0.015,0,0.01,,,
2008-05-26 00:00:00+00:00,-0.02,0.05,0.005,0.0175,-0.025,0.0125,-0.0275,-0.0025,-0.02,0.0225,,,,
2008-05-27 00:00:00+00:00,-0.0275,0.06,0,0.0175,-0.025,0.015,-0.0275,0,-0.0225,0.02,-0.0125,,,
2008-05-28 00:00:00+00:00,-0.035,0.0675,0.0025,0.0075,-0.02,0.015,-0.0275,-0.0075,-0.005,0.015,-0.0025,,,
2008-05-29 00:00:00+00:00,-0.02,0.0675,0.005,0.0125,-0.0175,0.0175,-0.03,-0.0075,-0.015,0,0,0.01,,
2008-05-30 00:00:00+00:00,-0.015,0.075,0.0075,0.01,-0.0175,0.0125,-0.03,-0.0025,-0.02,0.0225,-0.015,0.0225,,
2008-06-02 00:00:00+00:00,-0.015,0.0725,0.0125,0.0025,-0.02,0.01,-0.0375,0.0025,-0.02,0.025,-0.0425,,,
2008-06-03 00:00:00+00:00,-0.005,0.0825,0,0.01,-0.015,0.01,-0.03,0,-0.0475,0.06,-0.0475,,,
2008-06-04 00:00:00+00:00,-0.0175,0.0875,0.0075,0.01,-0.02,0.0125,-0.0225,-0.0125,0,-0.015,0.0025,,,
2008-06-05 00:00:00+00:00,0.02,0.1125,0.015,0.02,-0.0175,0.0125,-0.035,-0.01,-0.0225,0.0225,-0.02,0.0575,-0.065,0.01
2008-06-06 00:00:00+00:00,0.0325,0.11,0.0075,0.0225,-0.0025,0.02,-0.01,-0.0125,-0.02,0.0125,-0.0025,-0.0025,,
2008-06-09 00:00:00+00:00,0.0375,0.1075,-0.005,0.025,-0.0025,0.0175,-0.0175,-0.01,0.0025,0.0275,-0.0275,0.0125,0.005,-0.01
2008-06-10 00:00:00+00:00,0.0475,0.085,0,0.0375,-0.0175,0.0275,-0.025,0.005,-0.015,0.025,-0.005,,,
2008-06-11 00:00:00+00:00,0.0225,0.08,0.0125,0.0175,-0.005,0.015,-0.0125,0.01,-0.035,0.055,-0.055,0.05,,
2008-06-12 00:00:00+00:00,-0.005,0.0875,0.015,0.025,-0.01,0.02,-0.0075,0,-0.01,0.0175,-0.0075,0.0025,,
